startdate,enddate,ticker,changelist
31-03-2020,30-06-2020,LUXIND.NS,23.967011769612633
31-03-2020,30-06-2020,LYKALABS.NS,-8.571424938383556
31-03-2020,30-06-2020,MAANALU.NS,26.618047183737943
31-03-2020,30-06-2020,MADHAV.NS,6.150790437038651
31-03-2020,30-06-2020,MADRASFERT.NS,-8.955229404217366
31-03-2020,30-06-2020,MAGADSUGAR.NS,-14.117644814883962
31-03-2020,30-06-2020,MAGMA.NS,23.826708636598315
31-03-2020,30-06-2020,MAGNUM.NS,3.333335452609592
31-03-2020,30-06-2020,MAHABANK.NS,2.2123893431876303
31-03-2020,30-06-2020,MAHASTEEL.NS,33.1038753981441
31-03-2020,30-06-2020,MAHINDCIE.NS,17.195116989011687
31-03-2020,30-06-2020,MAHLIFE.NS,7.752119314240384
31-03-2020,30-06-2020,MAHLOG.NS,21.98213849748884
31-03-2020,30-06-2020,MAHSCOOTER.NS,16.324857051125242
31-03-2020,30-06-2020,MAHSEAMLES.NS,-2.214913619192023
31-03-2020,30-06-2020,MAITHANALL.NS,6.795622359343977
31-03-2020,30-06-2020,MAJESCO.NS,127.41403697773383
31-03-2020,30-06-2020,MALUPAPER.NS,-27.023118168962874
31-03-2020,30-06-2020,MANAKALUCO.NS,-17.857142509593913
31-03-2020,30-06-2020,MANAKCOAT.NS,-31.623930509256386
31-03-2020,30-06-2020,MANAKSIA.NS,3.457112202801619
31-03-2020,30-06-2020,MANAKSTEEL.NS,-3.2110040371047566
31-03-2020,30-06-2020,MANALIPETC.NS,66.40212379742422
31-03-2020,30-06-2020,MANAPPURAM.NS,1.1620420417580568
31-03-2020,30-06-2020,MANGALAM.NS,83.84043618472894
31-03-2020,30-06-2020,MANGCHEFER.NS,-19.30759027245066
31-03-2020,30-06-2020,MANGLMCEM.NS,-5.784906838329052
31-03-2020,30-06-2020,MANGTIMBER.NS,-14.81481764923766
31-03-2020,30-06-2020,MANINDS.NS,27.497313527064232
31-03-2020,30-06-2020,MANINFRA.NS,24.876853863076416
31-03-2020,30-06-2020,MANPASAND.NS,0.0
31-03-2020,30-06-2020,MANUGRAPH.NS,-9.259259095734858
31-03-2020,30-06-2020,MARALOVER.NS,-15.000002724783762
31-03-2020,30-06-2020,MARATHON.NS,-6.036033286704674
31-03-2020,30-06-2020,MARICO.NS,3.918745593395224
31-03-2020,30-06-2020,MARKSANS.NS,50.604231940058305
31-03-2020,30-06-2020,MARUTI.NS,16.57391304347826
31-03-2020,30-06-2020,MASFIN.NS,20.737460919295636
31-03-2020,30-06-2020,MASKINVEST.NS,61.48037228681085
31-03-2020,30-06-2020,MASTEK.NS,121.54496155142115
31-03-2020,30-06-2020,MATRIMONY.NS,65.39423190868428
31-03-2020,30-06-2020,MAWANASUG.NS,-22.3113930680643
31-03-2020,30-06-2020,MAYURUNIQ.NS,35.73683889288651
31-03-2020,30-06-2020,MAZDA.NS,76.53974318346441
31-03-2020,30-06-2020,MBECL.NS,-15.873015392454379
31-03-2020,30-06-2020,MBLINFRA.NS,15.748031732574699
31-03-2020,30-06-2020,MCDHOLDING.NS,-3.0828559571824865
31-03-2020,30-06-2020,MCDOWELL-N.NS,-10.684701979210693
31-03-2020,30-06-2020,MCLEODRUSS.NS,117.94871261917719
31-03-2020,30-06-2020,MCX.NS,40.78802014073582
31-03-2020,30-06-2020,MEGASOFT.NS,-13.294793864114304
31-03-2020,30-06-2020,MEGH.NS,58.829271270007624
31-03-2020,30-06-2020,MELSTAR.NS,-41.26984229103445
31-03-2020,30-06-2020,MENONBE.NS,-0.493829044294946
31-03-2020,30-06-2020,MEP.NS,-31.619538976692297
31-03-2020,30-06-2020,MERCATOR.NS,-36.666667461395264
31-03-2020,30-06-2020,MFSL.NS,18.189617200596192
31-03-2020,30-06-2020,MGL.NS,-19.53598369251598
31-03-2020,30-06-2020,MHRIL.NS,1.5294153550091913
31-03-2020,30-06-2020,MINDACORP.NS,-2.9231834625022795
31-03-2020,30-06-2020,MINDAIND.NS,25.000721673199312
31-03-2020,30-06-2020,MINDTECK.NS,3.6458374035580263
31-03-2020,30-06-2020,MINDTREE.NS,37.83769477121467
31-03-2020,30-06-2020,MIRCELECTR.NS,-9.340663141076092
31-03-2020,30-06-2020,MIRZAINT.NS,20.90909264304421
31-03-2020,30-06-2020,MMFL.NS,78.7465940054496
31-03-2020,30-06-2020,MMTC.NS,-2.06489891277757
31-03-2020,30-06-2020,MOHITIND.NS,-10.126584570599997
31-03-2020,30-06-2020,MOIL.NS,-1.6736359823117215
31-03-2020,30-06-2020,MOLDTECH.NS,8.181822145140016
31-03-2020,30-06-2020,MOLDTKPAC.NS,38.05610260968403
31-03-2020,30-06-2020,MONTECARLO.NS,2.2295854271068003
31-03-2020,30-06-2020,MORARJEE.NS,-36.940298135680536
31-03-2020,30-06-2020,MOREPENLAB.NS,-2.453989213690285
31-03-2020,30-06-2020,MOTHERSUMI.NS,17.04781917477865
31-03-2020,30-06-2020,MOTILALOFS.NS,9.648370497427102
31-03-2020,30-06-2020,MOTOGENFIN.NS,-28.703706728905097
31-03-2020,30-06-2020,MPHASIS.NS,48.439219402068794
31-03-2020,30-06-2020,MPSLTD.NS,43.76281104644523
31-03-2020,30-06-2020,MRF.NS,-10.790386911477135
31-03-2020,30-06-2020,MRPL.NS,-29.687502793967614
31-03-2020,30-06-2020,MSPL.NS,-20.73170547326496
31-03-2020,30-06-2020,MTEDUCARE.NS,-30.35143843949872
31-03-2020,30-06-2020,MTNL.NS,-5.434782721369841
31-03-2020,30-06-2020,MUKANDENGG.NS,0.5291025581380563
31-03-2020,30-06-2020,MUKANDLTD.NS,97.55555894639757
31-03-2020,30-06-2020,MUKTAARTS.NS,6.0606060606060606
31-03-2020,30-06-2020,MUNJALAU.NS,0.36133833505517354
31-03-2020,30-06-2020,MUNJALSHOW.NS,26.703399881323932
31-03-2020,30-06-2020,MURUDCERA.NS,-16.18496740197716
31-03-2020,30-06-2020,MUTHOOTCAP.NS,3.1208355288108653
31-03-2020,30-06-2020,MUTHOOTFIN.NS,-0.47488138555936077
31-03-2020,30-06-2020,NACLIND.NS,0.2580605783770161
31-03-2020,30-06-2020,NAGAFERT.NS,-26.050416194704717
31-03-2020,30-06-2020,NAGREEKCAP.NS,-22.834643008534634
31-03-2020,30-06-2020,NAGREEKEXP.NS,-7.986108673575419
31-03-2020,30-06-2020,NAHARINDUS.NS,-2.99625888220801
31-03-2020,30-06-2020,NAHARPOLY.NS,-4.7328220978947995
31-03-2020,30-06-2020,NAHARSPING.NS,5.120907991242367
31-03-2020,30-06-2020,NATCOPHARM.NS,50.167998046875
31-03-2020,30-06-2020,NATIONALUM.NS,0.7704160065398838
31-03-2020,30-06-2020,NATNLSTEEL.NS,-25.609755530235372
31-03-2020,30-06-2020,NAUKRI.NS,28.201866218290604
31-03-2020,30-06-2020,NAVINFLUOR.NS,28.870259732149933
31-03-2020,30-06-2020,NAVKARCORP.NS,-8.944543584109296
31-03-2020,30-06-2020,NAVNETEDUL.NS,-1.4715310344531345
31-03-2020,30-06-2020,NBCC.NS,3.404252072598072
31-03-2020,30-06-2020,NBIFIN.NS,-7.7923687045614445
31-03-2020,30-06-2020,NBVENTURES.NS,6.418606070585028
31-03-2020,30-06-2020,NCC.NS,16.77631725482335
31-03-2020,30-06-2020,NCLIND.NS,45.92391814198532
31-03-2020,30-06-2020,NDL.NS,-3.5971222363456485
31-03-2020,30-06-2020,NECCLTD.NS,-33.469390869140625
31-03-2020,30-06-2020,NECLIFE.NS,-2.8571411803528504
31-03-2020,30-06-2020,NELCAST.NS,34.18308106235823
31-03-2020,30-06-2020,NELCO.NS,0.025329511741960627
31-03-2020,30-06-2020,NESCO.NS,30.511630745821222
31-03-2020,30-06-2020,NESTLEIND.NS,-6.424193078829096
31-03-2020,30-06-2020,NETWORK18.NS,-22.663553588431412
31-03-2020,30-06-2020,NEULANDLAB.NS,106.37933502947136
31-03-2020,30-06-2020,NEXTMEDIA.NS,-34.43709027531377
31-03-2020,30-06-2020,NFL.NS,1.0574087762934647
31-03-2020,30-06-2020,NH.NS,23.83018637603184
31-03-2020,30-06-2020,NHPC.NS,0.0
31-03-2020,30-06-2020,NIACL.NS,-8.095236774130816
31-03-2020,30-06-2020,NIBL.NS,-29.28176839245183
31-03-2020,30-06-2020,NIITLTD.NS,37.936514395254626
31-03-2020,30-06-2020,NILAINFRA.NS,-5.0
31-03-2020,30-06-2020,NILKAMAL.NS,9.226528975286078
31-03-2020,30-06-2020,NIPPOBATRY.NS,4.775698652891355
31-03-2020,30-06-2020,NITCO.NS,-12.53132784157171
31-03-2020,30-06-2020,NITINSPIN.NS,-11.564622790438172
31-03-2020,30-06-2020,NKIND.NS,-30.84745892023636
31-03-2020,30-06-2020,NLCINDIA.NS,8.54700868634295
31-03-2020,30-06-2020,NMDC.NS,0.06123137958232032
31-03-2020,30-06-2020,NOCIL.NS,70.59170875323595
31-03-2020,30-06-2020,NOIDATOLL.NS,-9.090906839021628
31-03-2020,30-06-2020,NORBTEAEXP.NS,304.4776291485012
31-03-2020,30-06-2020,NRAIL.NS,-23.04560451829135
31-03-2020,30-06-2020,NRBBEARING.NS,-9.93827537254051
31-03-2020,30-06-2020,NSIL.NS,9.3796711509716
31-03-2020,30-06-2020,NTPC.NS,-9.793814432989691
31-03-2020,30-06-2020,OBEROIRLTY.NS,11.053282414133205
31-03-2020,30-06-2020,OCCL.NS,-1.1404607713836985
31-03-2020,30-06-2020,OFSS.NS,5.559320291864633
31-03-2020,30-06-2020,OIL.NS,-8.40206342874114
31-03-2020,30-06-2020,OMAXAUTO.NS,21.6134021875577
31-03-2020,30-06-2020,OMAXE.NS,-52.49733903571367
31-03-2020,30-06-2020,OMKARCHEM.NS,33.03571314531928
31-03-2020,30-06-2020,OMMETALS.NS,5.607486409100513
31-03-2020,30-06-2020,ONELIFECAP.NS,0.0
31-03-2020,30-06-2020,ONGC.NS,-13.95209763578312
31-03-2020,30-06-2020,ONMOBILE.NS,45.27686438353935
31-03-2020,30-06-2020,ONWARDTEC.NS,-3.3987859350837613
31-03-2020,30-06-2020,OPTIEMUS.NS,111.13402376469878
31-03-2020,30-06-2020,OPTOCIRCUI.NS,-68.23529355666217
31-03-2020,30-06-2020,ORBTEXP.NS,-3.0379733958827795
31-03-2020,30-06-2020,ORICONENT.NS,0.0
31-03-2020,30-06-2020,ORIENTABRA.NS,13.407819383670644
31-03-2020,30-06-2020,ORIENTALTL.NS,-38.83495193573976
31-03-2020,30-06-2020,ORIENTBELL.NS,21.74968801061552
31-03-2020,30-06-2020,ORIENTCEM.NS,-9.59596137522858
31-03-2020,30-06-2020,ORIENTHOT.NS,1.7073189339986663
31-03-2020,30-06-2020,ORIENTLTD.NS,0.7926104725286355
31-03-2020,30-06-2020,ORIENTPPR.NS,-22.695032263050706
31-03-2020,30-06-2020,ORIENTREF.NS,10.98836854446766
31-03-2020,30-06-2020,ORTEL.NS,-55.55555371590598
31-03-2020,30-06-2020,ORTINLABSS.NS,34.58904390913127
31-03-2020,30-06-2020,PAGEIND.NS,2.0683206992574257
31-03-2020,30-06-2020,PALREDTEC.NS,24.66124145750789
31-03-2020,30-06-2020,PANACEABIO.NS,13.835611942244874
31-03-2020,30-06-2020,PANAMAPET.NS,39.80814908970988
31-03-2020,30-06-2020,PARAGMILK.NS,-0.04940259275783472
31-03-2020,30-06-2020,PARSVNATH.NS,-27.53623288560628
31-03-2020,30-06-2020,PATELENG.NS,-13.013702209323668
31-03-2020,30-06-2020,PATSPINLTD.NS,-33.082710594769374
31-03-2020,30-06-2020,PCJEWELLER.NS,-13.690472270896198
31-03-2020,30-06-2020,PDMJEPAPER.NS,-15.882351819206686
31-03-2020,30-06-2020,PDPL.NS,0.0
31-03-2020,30-06-2020,PDSMFL.NS,12.212234606845772
31-03-2020,30-06-2020,PEARLPOLY.NS,19.090906778971352
31-03-2020,30-06-2020,PEL.NS,-7.589825451841252
31-03-2020,30-06-2020,PENIND.NS,-18.08785494057007
31-03-2020,30-06-2020,PENINLAND.NS,-5.747126562779012
31-03-2020,30-06-2020,PERSISTENT.NS,99.4757061551081
31-03-2020,30-06-2020,PETRONET.NS,-12.767210606543305
31-03-2020,30-06-2020,PFC.NS,0.28506272371656094
31-03-2020,30-06-2020,PFIZER.NS,23.877772955246915
31-03-2020,30-06-2020,PFOCUS.NS,42.69448929709607
31-03-2020,30-06-2020,PFS.NS,35.98485622962108
31-03-2020,30-06-2020,PGEL.NS,77.07865854327598
31-03-2020,30-06-2020,PGHH.NS,-2.845139085069274
31-03-2020,30-06-2020,PGIL.NS,30.89809017326856
31-03-2020,30-06-2020,PHILIPCARB.NS,35.970061783821706
31-03-2020,30-06-2020,PHOENIXLTD.NS,-2.5331746538439894
31-03-2020,30-06-2020,PIDILITIND.NS,3.20830825469708
31-03-2020,30-06-2020,PIIND.NS,26.990501604451705
31-03-2020,30-06-2020,PILANIINVS.NS,16.317307559031384
31-03-2020,30-06-2020,PILITA.NS,2.4390259031121184
31-03-2020,30-06-2020,PIONDIST.NS,-11.484717489850574
31-03-2020,30-06-2020,PIONEEREMB.NS,-18.679248162035673
31-03-2020,30-06-2020,PKTEA.NS,102.94737163342928
31-03-2020,30-06-2020,PLASTIBLEN.NS,15.614033303065607
31-03-2020,30-06-2020,PNB.NS,-15.782122175805336
31-03-2020,30-06-2020,PNBGILTS.NS,10.899182334729804
31-03-2020,30-06-2020,PNBHOUSING.NS,62.810307308438226
31-03-2020,30-06-2020,PNC.NS,-9.12052467369739
31-03-2020,30-06-2020,PNCINFRA.NS,10.460251491243435
31-03-2020,30-06-2020,PODDARHOUS.NS,-20.243902439024392
31-03-2020,30-06-2020,PODDARMENT.NS,28.424110756291114
31-03-2020,30-06-2020,POKARNA.NS,18.782614003057066
31-03-2020,30-06-2020,POLYMED.NS,55.81632860663797
31-03-2020,30-06-2020,POLYPLEX.NS,41.56700527545103
31-03-2020,30-06-2020,PONNIERODE.NS,2.526720921454855
31-03-2020,30-06-2020,POWERGRID.NS,-6.061455923751746
31-03-2020,30-06-2020,POWERMECH.NS,-12.510545947883703
31-03-2020,30-06-2020,PRABHAT.NS,-9.873060436317424
31-03-2020,30-06-2020,PRADIP.NS,-17.64706253592933
31-03-2020,30-06-2020,PRAENG.NS,-17.64706253592933
31-03-2020,30-06-2020,PRAJIND.NS,14.352943570006127
31-03-2020,30-06-2020,PRAKASH.NS,12.76595744680851
31-03-2020,30-06-2020,PRECAM.NS,16.373238313342327
31-03-2020,30-06-2020,PRECOT.NS,33.19057761622267
31-03-2020,30-06-2020,PRECWIRE.NS,14.029123250720572
31-03-2020,30-06-2020,PREMEXPLN.NS,7.560757552877508
31-03-2020,30-06-2020,PREMIERPOL.NS,-3.0
31-03-2020,30-06-2020,PRESSMN.NS,-10.864201298466435
31-03-2020,30-06-2020,PRESTIGE.NS,15.39525679884738
31-03-2020,30-06-2020,PRICOLLTD.NS,17.082297613395212
31-03-2020,30-06-2020,PRIMESECU.NS,-2.0652190498683765
31-03-2020,30-06-2020,PROZONINTU.NS,-19.704434238093118
31-03-2020,30-06-2020,PSB.NS,-27.419354838709676
31-03-2020,30-06-2020,PSL.NS,-15.384610446952324
31-03-2020,30-06-2020,PSPPROJECT.NS,3.0020166699578534
31-03-2020,30-06-2020,PTC.NS,-1.5447992003828683
31-03-2020,30-06-2020,PTL.NS,13.8282393333397
31-03-2020,30-06-2020,PUNJABCHEM.NS,28.496768995667438
31-03-2020,30-06-2020,PVP.NS,0.0
31-03-2020,30-06-2020,PVR.NS,26.519938976343944
31-03-2020,30-06-2020,QUESS.NS,-0.2832147581878687
31-03-2020,30-06-2020,QUICKHEAL.NS,37.563666259463396
31-03-2020,30-06-2020,RADICO.NS,12.959435797843181
31-03-2020,30-06-2020,RADIOCITY.NS,8.985502823539402
31-03-2020,30-06-2020,RAIN.NS,32.1519006656695
31-03-2020,30-06-2020,RAJESHEXPO.NS,-4.959446310434611
31-03-2020,30-06-2020,RAJSREESUG.NS,-21.779137443080852
31-03-2020,30-06-2020,RAJTV.NS,-4.131045616173622
31-03-2020,30-06-2020,RAJVIR.NS,0.0
31-03-2020,30-06-2020,RALLIS.NS,9.643600992708237
31-03-2020,30-06-2020,RAMANEWS.NS,-17.857137991457346
31-03-2020,30-06-2020,RAMASTEEL.NS,17.22628182738367
31-03-2020,30-06-2020,RAMCOCEM.NS,17.022116903633492
31-03-2020,30-06-2020,RAMCOIND.NS,16.177413271991767
31-03-2020,30-06-2020,RAMCOSYS.NS,243.7946319580078
31-03-2020,30-06-2020,RAMKY.NS,-20.43895914129649
31-03-2020,30-06-2020,RANASUG.NS,47.61904978157451
31-03-2020,30-06-2020,RANEENGINE.NS,-9.626673065875908
31-03-2020,30-06-2020,RANEHOLDIN.NS,-2.528089887640449
31-03-2020,30-06-2020,RATNAMANI.NS,19.114832535885167
31-03-2020,30-06-2020,RAYMOND.NS,-3.0955894035725233
31-03-2020,30-06-2020,RBL.NS,2.0181773792613638
31-03-2020,30-06-2020,RBLBANK.NS,-5.109292952740779
31-03-2020,30-06-2020,RCF.NS,-7.586938315984433
31-03-2020,30-06-2020,RECLTD.NS,-7.893549950785758
31-03-2020,30-06-2020,REDINGTON.NS,32.06149535084873
31-03-2020,30-06-2020,REFEX.NS,-31.176471710205078
31-03-2020,30-06-2020,RELAXO.NS,3.5118091012549217
31-03-2020,30-06-2020,RELCAPITAL.NS,-36.144578866990464
31-03-2020,30-06-2020,RELIANCE.NS,27.590673575129532
31-03-2020,30-06-2020,RELIGARE.NS,-1.7857142857142856
31-03-2020,30-06-2020,RELINFRA.NS,-39.92248180453512
31-03-2020,30-06-2020,REMSONSIND.NS,3.5897475022536054
31-03-2020,30-06-2020,RENUKA.NS,-18.385644010728367
31-03-2020,30-06-2020,REPCOHOME.NS,30.613038667712917
31-03-2020,30-06-2020,REPRO.NS,-2.9444932613545203
31-03-2020,30-06-2020,RESPONIND.NS,29.896913703385845
31-03-2020,30-06-2020,REVATHI.NS,9.52142333283397
31-03-2020,30-06-2020,RHFL.NS,-27.083336230781228
31-03-2020,30-06-2020,RICOAUTO.NS,-11.21212352405895
31-03-2020,30-06-2020,RIIL.NS,-9.504832392153533
31-03-2020,30-06-2020,RKFORGE.NS,93.79539940112022
31-03-2020,30-06-2020,RML.NS,-4.775782016360706
31-03-2020,30-06-2020,ROHLTD.NS,18.047880984815748
31-03-2020,30-06-2020,ROLLT.NS,33.3333371177554
31-03-2020,30-06-2020,ROLTA.NS,-26.388884289764942
31-03-2020,30-06-2020,ROSSELLIND.NS,132.32559085816376
31-03-2020,30-06-2020,RPGLIFE.NS,52.71565737080126
31-03-2020,30-06-2020,RPOWER.NS,-32.9411787145278
31-03-2020,30-06-2020,RPPINFRA.NS,-22.147147654562545
31-03-2020,30-06-2020,RSSOFTWARE.NS,12.8272188830307
31-03-2020,30-06-2020,RSWM.NS,4.208658110227432
31-03-2020,30-06-2020,RSYSTEMS.NS,10.798365794572963
31-03-2020,30-06-2020,RTNPOWER.NS,6.000003814697266
31-03-2020,30-06-2020,RUBYMILLS.NS,-0.12051639163606863
31-03-2020,30-06-2020,RUCHINFRA.NS,-64.8936170212766
31-03-2020,30-06-2020,RUPA.NS,10.771432059151785
31-03-2020,30-06-2020,RUSHIL.NS,-30.464240210614758
31-03-2020,30-06-2020,SADBHAV.NS,8.043479919433594
31-03-2020,30-06-2020,SADBHIN.NS,8.231709834580533
31-03-2020,30-06-2020,SAGCEM.NS,47.196528263863804
31-03-2020,30-06-2020,SAIL.NS,19.00000254313151
31-03-2020,30-06-2020,SAKHTISUG.NS,-19.417475368583542
31-03-2020,30-06-2020,SAKSOFT.NS,93.4836502985029
31-03-2020,30-06-2020,SAKUMA.NS,-25.0
31-03-2020,30-06-2020,SALASAR.NS,24.62024930157239
31-03-2020,30-06-2020,SALONA.NS,-3.312441404950651
31-03-2020,30-06-2020,SALSTEEL.NS,-28.205131183400983
31-03-2020,30-06-2020,SALZERELEC.NS,5.596794660975165
31-03-2020,30-06-2020,SAMBHAAV.NS,-23.07692025540133
31-03-2020,30-06-2020,SANDESH.NS,-0.06879726850429975
31-03-2020,30-06-2020,SANGAMIND.NS,-7.414632657679116
31-03-2020,30-06-2020,SANGHIIND.NS,0.5825227904088289
31-03-2020,30-06-2020,SANGHVIFOR.NS,29.411758106060176
31-03-2020,30-06-2020,SANGHVIMOV.NS,27.93522267206478
31-03-2020,30-06-2020,SANOFI.NS,6.024507946305788
31-03-2020,30-06-2020,SANWARIA.NS,-57.89473568633652
31-03-2020,30-06-2020,SARDAEN.NS,33.32347089003222
31-03-2020,30-06-2020,SAREGAMA.NS,32.17948433402535
31-03-2020,30-06-2020,SARLAPOLY.NS,-1.0443804677536064
31-03-2020,30-06-2020,SASKEN.NS,44.7902931957428
31-03-2020,30-06-2020,SATHAISPAT.NS,22.72727223467237
31-03-2020,30-06-2020,SBILIFE.NS,3.041825095057034
31-03-2020,30-06-2020,SBIN.NS,3.395910375049395
31-03-2020,30-06-2020,SCAPDVR.NS,39.13043974027302
31-03-2020,30-06-2020,SCHAEFFLER.NS,1.635878249749061
31-03-2020,30-06-2020,SCHAND.NS,59.39675030265331
31-03-2020,30-06-2020,SCHNEIDER.NS,-2.8915681034685616
31-03-2020,30-06-2020,SCI.NS,-8.17717065532144
31-03-2020,30-06-2020,SDBL.NS,-30.748837490553
31-03-2020,30-06-2020,SEAMECLTD.NS,16.09164749515667
31-03-2020,30-06-2020,SELAN.NS,1.5580750728088455
31-03-2020,30-06-2020,SEPOWER.NS,-24.99999813735488
31-03-2020,30-06-2020,SEQUENT.NS,71.64502541603937
31-03-2020,30-06-2020,SESHAPAPER.NS,-16.636848183780973
31-03-2020,30-06-2020,SETCO.NS,-8.636361902410334
31-03-2020,30-06-2020,SEZAL.NS,91.6666743931949
31-03-2020,30-06-2020,SFL.NS,-8.806626098715348
31-03-2020,30-06-2020,SGL.NS,-11.64020582007768
31-03-2020,30-06-2020,SHAHALLOYS.NS,-21.965314477702876
31-03-2020,30-06-2020,SHAKTIPUMP.NS,2.5294135598575367
31-03-2020,30-06-2020,SHALPAINTS.NS,-1.121076207613953
31-03-2020,30-06-2020,SHANKARA.NS,-4.370041611745012
31-03-2020,30-06-2020,SHANTIGEAR.NS,9.31014613606475
31-03-2020,30-06-2020,SHARDACROP.NS,0.9303138912744526
31-03-2020,30-06-2020,SHARDAMOTR.NS,13.197449119227707
31-03-2020,30-06-2020,SHARONBIO.NS,0.0
31-03-2020,30-06-2020,SHEMAROO.NS,-11.827135380286292
31-03-2020,30-06-2020,SHILPAMED.NS,17.822290703646637
31-03-2020,30-06-2020,SHIRPUR-G.NS,-4.216871968996164
31-03-2020,30-06-2020,SHIVAMAUTO.NS,-13.31444463788094
31-03-2020,30-06-2020,SHK.NS,28.34102152087003
31-03-2020,30-06-2020,SHOPERSTOP.NS,-0.5932184175251297
31-03-2020,30-06-2020,SHREECEM.NS,-12.618404740304884
31-03-2020,30-06-2020,SHREEPUSHK.NS,19.799898531861782
31-03-2020,30-06-2020,SHREERAMA.NS,34.2105324798896
31-03-2020,30-06-2020,SHREYANIND.NS,-15.367363256477134
31-03-2020,30-06-2020,SHREYAS.NS,-5.00000242203001
31-03-2020,30-06-2020,SHRIPISTON.NS,-7.718621338867558
31-03-2020,30-06-2020,SHRIRAMCIT.NS,39.04350124899902
31-03-2020,30-06-2020,SHRIRAMEPC.NS,-30.0
31-03-2020,30-06-2020,SHYAMTEL.NS,1.6949136104436064
31-03-2020,30-06-2020,SICAGEN.NS,-20.774646823166414
31-03-2020,30-06-2020,SICAL.NS,-7.296132666334314
31-03-2020,30-06-2020,SIEMENS.NS,12.86976659824462
31-03-2020,30-06-2020,SIL.NS,-14.999996532093396
31-03-2020,30-06-2020,SILINV.NS,-0.9424126377072425
31-03-2020,30-06-2020,SIMBHALS.NS,-10.958906436060385
31-03-2020,30-06-2020,SIMPLEXINF.NS,8.75656765957026
31-03-2020,30-06-2020,SINTEX.NS,-22.222227127954216
31-03-2020,30-06-2020,SIS.NS,-4.00051432623967
31-03-2020,30-06-2020,SITINET.NS,-21.428568995728675
31-03-2020,30-06-2020,SIYSIL.NS,1.6709067589842845
31-03-2020,30-06-2020,SJVN.NS,-2.4444410536024304
31-03-2020,30-06-2020,SKFINDIA.NS,-14.19892938737716
31-03-2020,30-06-2020,SKIPPER.NS,13.46154445727218
31-03-2020,30-06-2020,SKMEGGPROD.NS,11.077382781996713
31-03-2020,30-06-2020,SMARTLINK.NS,0.07092631455008866
31-03-2020,30-06-2020,SMLISUZU.NS,1.983508873602673
31-03-2020,30-06-2020,SMPL.NS,0.0
31-03-2020,30-06-2020,SMSLIFE.NS,102.06756599763682
31-03-2020,30-06-2020,SMSPHARMA.NS,36.65668020436255
31-03-2020,30-06-2020,SNOWMAN.NS,11.148094422201565
31-03-2020,30-06-2020,SOBHA.NS,4.429265457073037
31-03-2020,30-06-2020,SOLARINDS.NS,-2.629129827826896
31-03-2020,30-06-2020,SOMANYCERA.NS,51.84577833185637
31-03-2020,30-06-2020,SOMATEX.NS,-9.836064164147052
31-03-2020,30-06-2020,SOMICONVEY.NS,34.17721839883999
31-03-2020,30-06-2020,SONATSOFTW.NS,37.337315007941605
31-03-2020,30-06-2020,SORILINFRA.NS,-19.871794871794872
31-03-2020,30-06-2020,SOTL.NS,1.2221494981508425
31-03-2020,30-06-2020,SOUTHBANK.NS,-14.285715131920403
31-03-2020,30-06-2020,SPAL.NS,42.820995784096155
31-03-2020,30-06-2020,SPARC.NS,4.420555212116318
31-03-2020,30-06-2020,SPECIALITY.NS,11.059915125034763
31-03-2020,30-06-2020,SPIC.NS,-3.1941012596842464
31-03-2020,30-06-2020,SPLIL.NS,-3.7542611015830474
31-03-2020,30-06-2020,SPMLINFRA.NS,-11.764704232397346
31-03-2020,30-06-2020,SPTL.NS,-25.0
31-03-2020,30-06-2020,SPYL.NS,0.0
31-03-2020,30-06-2020,SREEL.NS,11.337684909362357
31-03-2020,30-06-2020,SREINFRA.NS,-27.368420048763873
31-03-2020,30-06-2020,SRF.NS,15.488916962430748
31-03-2020,30-06-2020,SRHHYPOLTD.NS,47.21739395805027
31-03-2020,30-06-2020,SRIPIPES.NS,-8.083335028754341
31-03-2020,30-06-2020,SRTRANSFIN.NS,-10.346211594696145
31-03-2020,30-06-2020,SSWL.NS,0.7675282473023228
31-03-2020,30-06-2020,STAMPEDE.NS,0.0
31-03-2020,30-06-2020,STAR.NS,66.7137980515208
31-03-2020,30-06-2020,STARCEMENT.NS,-1.1046476142351018
31-03-2020,30-06-2020,STARPAPER.NS,-19.47826219641644
31-03-2020,30-06-2020,STCINDIA.NS,15.311510525100546
31-03-2020,30-06-2020,STEELXIND.NS,38.08592948189483
31-03-2020,30-06-2020,STEL.NS,-2.7898840744400113
31-03-2020,30-06-2020,STERTOOLS.NS,8.588590421476164
31-03-2020,30-06-2020,SUBROS.NS,34.553076035483585
31-03-2020,30-06-2020,SUDARSCHEM.NS,16.46699161703962
31-03-2020,30-06-2020,SUJANAUNI.NS,-14.285709420028917
31-03-2020,30-06-2020,SUMEETINDS.NS,-13.636366591965793
31-03-2020,30-06-2020,SUMMITSEC.NS,14.416247195658086
31-03-2020,30-06-2020,SUNCLAYLTD.NS,-0.5839546563548211
31-03-2020,30-06-2020,SUNDARAM.NS,-36.11111074318119
31-03-2020,30-06-2020,SUNDARMFIN.NS,-8.726641909061419
31-03-2020,30-06-2020,SUNDRMBRAK.NS,4.06757469633517
31-03-2020,30-06-2020,SUNDRMFAST.NS,2.7435928735977564
31-03-2020,30-06-2020,SATIN.NS,-25.87225261184421
31-03-2020,30-06-2020,SUNPHARMA.NS,5.523378681040863
